"gene","trait","estimate_longevity","std_error_longevity","p_value_longevity","n_species","n_nonzero_species","n_zeros_excluded","n_total_species","mean_copy_number","copy_number_range","status","adjusted_p_longevity"
"RHBDD1","maximum_longevity_y",-0.0193471771039236,0.154175601639271,0.90013727998137,353,353,10,363,1.0056657223796,"1 - 2","success",0.999993213635889
"ACKR3","maximum_longevity_y",-0.0590055340299016,0.153963509818954,0.701539132666546,345,345,18,363,1.04927536231884,"1 - 5","success",0.999993213635889
"TRPM8","maximum_longevity_y",-0.0633532104217564,0.165860714007223,0.702486329415231,317,317,46,363,1.01892744479495,"1 - 2","success",0.999993213635889
"HES6","maximum_longevity_y",-0.0346253347700116,0.164447505101605,0.83323410113444,319,319,44,363,1.01567398119122,"1 - 2","success",0.999993213635889
"ESPNL","maximum_longevity_y",-0.0391964023983387,0.166259170594292,0.813622921106311,276,276,87,363,1.06159420289855,"1 - 2","success",0.999993213635889
"ANKMY1","maximum_longevity_y",-0.104092598846085,0.166920669692062,0.532886889896219,272,272,91,363,1.07720588235294,"1 - 3","success",0.999993213635889
"COPS7B","maximum_longevity_y",-0.100834378549816,0.149414001712552,0.49976112103219,353,353,10,363,1.05382436260623,"1 - 3","success",0.999993213635889
"DIS3L2","maximum_longevity_y",0.0186252088989388,0.160750052137657,0.90776000755593,320,320,43,363,1.009375,"1 - 2","success",0.999993213635889
"CPNE9","maximum_longevity_y",-0.0793601238331603,0.150521987903397,0.598031958284702,349,349,14,363,1.07736389684814,"1 - 3","success",0.999993213635889
"FANCD2","maximum_longevity_y",-0.00203640011961629,0.147782457072622,0.989005726195987,320,320,43,363,1.20625,"1 - 5","success",0.999993213635889
"TAMM41","maximum_longevity_y",-0.0908895473569222,0.157849940799499,0.564752294499477,342,342,21,363,1.24561403508772,"1 - 12","success",0.999993213635889
"VGLL4","maximum_longevity_y",-0.146876987180332,0.150207076213142,0.328158404685348,343,343,20,363,1.06413994169096,"1 - 3","success",0.999993213635889
"RAB5A","maximum_longevity_y",0.160503633762501,0.16654381108378,0.335180205337669,355,355,8,363,1.28169014084507,"1 - 6","success",0.999993213635889
"RETREG2","maximum_longevity_y",0.00393518166044282,0.15404681734042,0.979619966912197,347,347,16,363,1.01152737752161,"1 - 2","success",0.999993213635889
"CTDSP1","maximum_longevity_y",0.0567442373233561,0.149742111406648,0.704727650792015,345,345,18,363,1.09275362318841,"1 - 3","success",0.999993213635889
"CNOT9","maximum_longevity_y",-0.173276270625621,0.145707314690481,0.234357918111542,357,357,6,363,1.0812324929972,"1 - 4","success",0.999993213635889
"MARCHF4","maximum_longevity_y",-0.0142473331228984,0.154119733793686,0.926345857153995,352,352,11,363,1.00284090909091,"1 - 2","success",0.999993213635889
"STK11IP","maximum_longevity_y",0.00803232432978343,0.157452671145619,0.959314193812601,324,324,39,363,1.02160493827161,"1 - 2","success",0.999993213635889
"GMPPA","maximum_longevity_y",-0.0732998118259934,0.151685425632455,0.62892839435932,349,349,14,363,1.03438395415473,"1 - 3","success",0.999993213635889
"GRIP2","maximum_longevity_y",-0.126611983684817,0.152108757245443,0.405195613907141,326,326,37,363,1.07055214723926,"1 - 3","success",0.999993213635889
"EAF1","maximum_longevity_y",0.0121312999718366,0.154238093448105,0.937308572371296,346,346,17,363,1.02601156069364,"1 - 2","success",0.999993213635889
"CNTN4","maximum_longevity_y",0.0121244431764956,0.165847971042892,0.941721952308024,322,322,41,363,1.00621118012422,"1 - 2","success",0.999993213635889
"DYNC1LI1","maximum_longevity_y",0.254257942730383,0.160078795767602,0.112211752587659,341,341,22,363,1.1466275659824,"1 - 2","success",0.999993213635889
"RBMS3","maximum_longevity_y",-0.386973582359092,0.131066490758961,0.00315213874302671,352,352,11,363,1.32386363636364,"1 - 6","success",0.30131213420522
"GADL1","maximum_longevity_y",-0.0868359105219884,0.150355455337806,0.563576428454642,351,351,12,363,1.05128205128205,"1 - 2","success",0.999993213635889
"OSBPL10","maximum_longevity_y",-0.0665299286182714,0.150712938854095,0.658898288923793,338,338,25,363,1.07396449704142,"1 - 2","success",0.999993213635889
"POMGNT2","maximum_longevity_y",NA,NA,NA,0,321,42,363,NA,NA,"No variation in nonzero copy numbers",NA
"ACKR2","maximum_longevity_y",0.000392266813874401,0.166366957069979,0.998118716901377,306,306,57,363,1.00653594771242,"1 - 2","success",0.999993213635889
"GASK1A","maximum_longevity_y",-0.0163943946302222,0.160387378618599,0.918584048623517,315,315,48,363,1.00634920634921,"1 - 2","success",0.999993213635889
"CSRNP1","maximum_longevity_y",-0.028469445963936,0.155273750927618,0.854523386097812,340,340,23,363,1.00882352941176,"1 - 2","success",0.999993213635889
"SLC25A38","maximum_longevity_y",-0.0459448919963837,0.153484518017555,0.764676479983539,346,346,17,363,1.02890173410405,"1 - 2","success",0.999993213635889
"ITGA9","maximum_longevity_y",0.0113987447753493,0.162555343151222,0.944096365361959,329,329,34,363,1.00911854103343,"1 - 3","success",0.999993213635889
"SLC22A14","maximum_longevity_y",-0.0928643207666607,0.185075475714506,0.615833121963481,204,204,159,363,1.09313725490196,"1 - 4","success",0.999993213635889
"GOLGA4","maximum_longevity_y",-0.0811732555816089,0.158148574460883,0.607760976842423,317,317,46,363,1.05993690851735,"1 - 3","success",0.999993213635889
"CTDSPL","maximum_longevity_y",-0.118963928752988,0.150866986289283,0.430383719206583,340,340,23,363,1.05294117647059,"1 - 4","success",0.999993213635889
"STAC","maximum_longevity_y",-0.0839005214936648,0.152101918840415,0.581217466683874,342,342,21,363,1.06432748538012,"1 - 2","success",0.999993213635889
"IQSEC1","maximum_longevity_y",-0.18979930065669,0.149173276448208,0.203251927756044,321,321,42,363,1.15264797507788,"1 - 5","success",0.999993213635889
"CAND2","maximum_longevity_y",-0.00928099122249254,0.1578648351422,0.953118780357501,332,332,31,363,1.02710843373494,"1 - 3","success",0.999993213635889
"RPL32","maximum_longevity_y",0.158560060414843,0.151678921647969,0.295853622733112,352,352,11,363,1.07670454545455,"1 - 3","success",0.999993213635889
"PTPRG","maximum_longevity_y",-0.129361644119236,0.151242551690818,0.392370853738931,323,323,40,363,1.08049535603715,"1 - 3","success",0.999993213635889
"IL17RD","maximum_longevity_y",-0.063185631319847,0.151793741476977,0.677219910947257,349,349,14,363,1.04011461318052,"1 - 2","success",0.999993213635889
"SHQ1","maximum_longevity_y",-0.079042057661218,0.150521166361703,0.599498005858047,339,339,24,363,1.07669616519174,"1 - 3","success",0.999993213635889
"SLC25A26","maximum_longevity_y",-0.0625452593317883,0.151280286994011,0.679284576132071,351,351,12,363,1.02849002849003,"1 - 2","success",0.999993213635889
"UBA3","maximum_longevity_y",-0.0398389329309504,0.151952572986112,0.793182634640784,353,353,10,363,1.02832861189802,"1 - 3","success",0.999993213635889
"ARL6IP5","maximum_longevity_y",-0.00668491665242334,0.15435385013161,0.965455187261301,348,348,15,363,1.00574712643678,"1 - 2","success",0.999993213635889
"TMF1","maximum_longevity_y",-0.0714451101323114,0.149339037528725,0.632359269587006,341,341,22,363,1.05865102639296,"1 - 3","success",0.999993213635889
"LRIG1","maximum_longevity_y",-0.118824556866993,0.151424052813916,0.432621339591701,345,345,18,363,1.05507246376812,"1 - 4","success",0.999993213635889
"LRTM1","maximum_longevity_y",0.00758770845025734,0.153808376180669,0.960654543964754,355,355,8,363,1.0056338028169,"1 - 2","success",0.999993213635889
"LIMD1","maximum_longevity_y",-0.0702117441652079,0.157076312340752,0.654881345599777,323,323,40,363,1.03715170278638,"1 - 2","success",0.999993213635889
"ZNF660","maximum_longevity_y",-0.00341175836906809,0.201240325312919,0.986473591093355,326,326,37,363,1.56134969325153,"1 - 12","success",0.999993213635889
"NFKBIZ","maximum_longevity_y",-0.094659034278762,0.14949378100152,0.526604914459977,356,356,7,363,1.03089887640449,"1 - 3","success",0.999993213635889
"COL8A1","maximum_longevity_y",NA,NA,NA,0,338,25,363,NA,NA,"No variation in nonzero copy numbers",NA
"NXPE3","maximum_longevity_y",-0.0136139191260763,0.159280895502581,0.931886841395144,342,342,21,363,1.00292397660819,"1 - 2","success",0.999993213635889
"ADGRG7","maximum_longevity_y",-0.0882660981960442,0.155417009821035,0.570081994356668,311,311,52,363,1.08681672025723,"1 - 3","success",0.999993213635889
"MYH15","maximum_longevity_y",-0.447940811616555,0.24358345427858,0.0659207178639771,151,151,212,363,1.11920529801324,"1 - 5","success",0.999993213635889
"PHLDB2","maximum_longevity_y",-0.171383265610114,0.144156628856175,0.234491443328139,349,349,14,363,1.10601719197708,"1 - 4","success",0.999993213635889
"ABHD10","maximum_longevity_y",-0.00204962734160435,0.151207781649537,0.989184975040971,351,351,12,363,1.03988603988604,"1 - 7","success",0.999993213635889
"TAGLN3","maximum_longevity_y",-0.00281361520343975,0.150457459536335,0.985080106362642,357,357,6,363,1.03081232492997,"1 - 7","success",0.999993213635889
"PLA1A","maximum_longevity_y",-0.164445611878793,0.150731438067995,0.27527985103506,344,344,19,363,1.04941860465116,"1 - 3","success",0.999993213635889
"RABL3","maximum_longevity_y",-0.0494138455436275,0.150025848474517,0.741876887578321,357,357,6,363,1.03081232492997,"1 - 2","success",0.999993213635889
"ADPRH","maximum_longevity_y",0.00266749379190185,0.15233047440538,0.986028774926273,353,353,10,363,1.01133144475921,"1 - 2","success",0.999993213635889
"IGSF11","maximum_longevity_y",-0.189086727569754,0.143253185229663,0.186852444756741,356,356,7,363,1.1123595505618,"1 - 4","success",0.999993213635889
"ATG3","maximum_longevity_y",-0.0162035190849624,0.151568734081587,0.914864013773724,350,350,13,363,1.05142857142857,"1 - 5","success",0.999993213635889
"NR1I2","maximum_longevity_y",-0.052221231481938,0.160431431156267,0.74479890619567,312,312,51,363,1.03525641025641,"1 - 3","success",0.999993213635889
"BOC","maximum_longevity_y",-0.0295459359976586,0.153615650453219,0.847478428114561,345,345,18,363,1.03188405797101,"1 - 3","success",0.999993213635889
"SRPRB","maximum_longevity_y",0.00952310303058188,0.153364545269711,0.950487533947751,352,352,11,363,1.01136363636364,"1 - 3","success",0.999993213635889
"TMEM108","maximum_longevity_y",-0.119106866301026,0.159181032721504,0.454310670741182,321,321,42,363,1.04672897196262,"1 - 2","success",0.999993213635889
"AGTR1","maximum_longevity_y",-0.386293846147324,0.139773986809454,0.00571494566981146,351,351,12,363,1.11965811965812,"1 - 3","success",0.411299564808053
"MED12L","maximum_longevity_y",-0.0935017509700483,0.148590950361951,0.529181454934075,338,338,25,363,1.07692307692308,"1 - 3","success",0.999993213635889
"EIF2A","maximum_longevity_y",-0.110350036981267,0.148701635007837,0.458032642564132,347,347,16,363,1.07204610951009,"1 - 3","success",0.999993213635889
"ALDH1L1","maximum_longevity_y",-0.158934493687371,0.183744118174121,0.387051240788103,308,308,55,363,1.24350649350649,"1 - 8","success",0.999993213635889
"OSBPL11","maximum_longevity_y",0.0217666890286599,0.155560725991415,0.88871998775539,340,340,23,363,1.02058823529412,"1 - 3","success",0.999993213635889
"TRPC1","maximum_longevity_y",-0.0538672601933907,0.152303340407173,0.723575687415474,350,350,13,363,1.04285714285714,"1 - 2","success",0.999993213635889
"NCEH1","maximum_longevity_y",-0.0801002751880612,0.157512421518675,0.611079553685049,340,340,23,363,1.03823529411765,"1 - 2","success",0.999993213635889
"SPATA16","maximum_longevity_y",NA,NA,NA,0,344,19,363,NA,NA,"No variation in nonzero copy numbers",NA
"FAM86B2","maximum_longevity_y",0.309251159584829,0.150592754243575,0.0400183592328282,351,351,12,363,1.11111111111111,"1 - 11","success",0.999993213635889
"LPP","maximum_longevity_y",-0.139993589340438,0.148351035086508,0.345341175602523,341,341,22,363,1.07624633431085,"1 - 3","success",0.999993213635889
"TMEM44","maximum_longevity_y",-0.135508236863112,0.147580178852625,0.358513754975758,335,335,28,363,1.08955223880597,"1 - 3","success",0.999993213635889
"RUBCN","maximum_longevity_y",-0.0980232306901274,0.160974942117862,0.542567712045795,308,308,55,363,1.05519480519481,"1 - 4","success",0.999993213635889
"AMT","maximum_longevity_y",-0.0512809832151553,0.150074000636605,0.732573175586056,351,351,12,363,1.04273504273504,"1 - 3","success",0.999993213635889
"TCTA","maximum_longevity_y",-0.0156743126470686,0.152756210112735,0.918272516653592,348,348,15,363,1.01149425287356,"1 - 2","success",0.999993213635889
"NICN1","maximum_longevity_y",0.0220942288926017,0.152138016348734,0.884533303435916,351,351,12,363,1.04273504273504,"1 - 2","success",0.999993213635889
"UCN2","maximum_longevity_y",-0.0175876909952286,0.159766624716248,0.912343045682626,327,327,36,363,1.00611620795107,"1 - 2","success",0.999993213635889
"DCAF1","maximum_longevity_y",-0.052449606231137,0.153861606316941,0.733187747387047,344,344,19,363,1.03779069767442,"1 - 2","success",0.999993213635889
"MANF","maximum_longevity_y",-0.00802153266723569,0.152832646432339,0.958141667290422,349,349,14,363,1.01146131805158,"1 - 2","success",0.999993213635889
"STXBP5L","maximum_longevity_y",-0.246604435922187,0.14130110287339,0.0809429790815079,339,339,24,363,1.17699115044248,"1 - 5","success",0.999993213635889
"EAF2","maximum_longevity_y",-0.0434693399374112,0.152926618570325,0.776219058045646,343,343,20,363,1.07288629737609,"1 - 3","success",0.999993213635889
"ILDR1","maximum_longevity_y",-0.11116590083328,0.153395099323213,0.468634205609742,343,343,20,363,1.04373177842566,"1 - 2","success",0.999993213635889
"TM4SF19","maximum_longevity_y",-0.0296674232647527,0.151833581640111,0.845084243168919,350,350,13,363,1.02571428571429,"1 - 2","success",0.999993213635889
"MUC4","maximum_longevity_y",-0.105144168733771,0.159632271458734,0.510110998866632,292,292,71,363,1.10616438356164,"1 - 3","success",0.999993213635889
"SLIT2","maximum_longevity_y",-0.23862408111149,0.145044062751329,0.0999320002795688,335,335,28,363,1.17611940298507,"1 - 5","success",0.999993213635889
"EIF2B5","maximum_longevity_y",-0.0329410318714085,0.154157346879005,0.830793118189416,348,348,15,363,1.01436781609195,"1 - 2","success",0.999993213635889
"AHSG","maximum_longevity_y",-0.0408366113890242,0.158580182248108,0.796782036762053,338,338,25,363,1.01479289940828,"1 - 2","success",0.999993213635889
"ECE2","maximum_longevity_y",-0.0593478930581116,0.151939673442533,0.696091677063455,347,347,16,363,1.02305475504323,"1 - 3","success",0.999993213635889
"VWA5B2","maximum_longevity_y",0.131237421285262,0.169623291071648,0.439108635049728,292,292,71,363,1.10616438356164,"1 - 3","success",0.999993213635889
"DGKQ","maximum_longevity_y",-0.016818238915897,0.165770972801416,0.91918954195867,296,296,67,363,1.01689189189189,"1 - 2","success",0.999993213635889
"FIP1L1","maximum_longevity_y",-0.0204654685350616,0.146151507758646,0.888636974421043,347,347,16,363,1.10374639769452,"1 - 3","success",0.999993213635889
"SLC26A1","maximum_longevity_y",NA,NA,NA,0,313,50,363,NA,NA,"No variation in nonzero copy numbers",NA
"LYAR","maximum_longevity_y",-0.0145617121661009,0.156846125738228,0.926030075874171,339,339,24,363,1.0117994100295,"1 - 2","success",0.999993213635889
"CENPC","maximum_longevity_y",-0.0113892298094776,0.160924107697394,0.943577689154203,304,304,59,363,1.01315789473684,"1 - 3","success",0.999993213635889
"EPHA5","maximum_longevity_y",-0.385472002538147,0.139449654816077,0.005705594715451,344,344,19,363,1.18895348837209,"1 - 6","success",0.411299564808053
"CORIN","maximum_longevity_y",-0.380895046232856,0.135837978324151,0.00504667341080649,345,345,18,363,1.22898550724638,"1 - 5","success",0.388718976766252
"ATP10D","maximum_longevity_y",-0.00951462109942118,0.155551564297506,0.951226218030205,340,340,23,363,1.00588235294118,"1 - 2","success",0.999993213635889
"OCIAD2","maximum_longevity_y",-0.0245149257124188,0.156831878544722,0.875785986716191,352,352,11,363,1.00852272727273,"1 - 2","success",0.999993213635889
"SLC10A4","maximum_longevity_y",0.0122369586632747,0.157439088294367,0.938046779216738,338,338,25,363,1.01183431952663,"1 - 2","success",0.999993213635889
"SLC10A6","maximum_longevity_y",0.0266929161779191,0.159180938541024,0.866827832870002,339,339,24,363,1.01474926253687,"1 - 3","success",0.999993213635889
"SCD5","maximum_longevity_y",NA,NA,NA,0,294,69,363,NA,NA,"No variation in nonzero copy numbers",NA
"PLAC8","maximum_longevity_y",0.0939545067891698,0.163051205395028,0.564461758189217,300,300,63,363,1.06333333333333,"1 - 5","success",0.999993213635889
"ENOPH1","maximum_longevity_y",0.00278223898372816,0.154338354214208,0.985617409790644,345,345,18,363,1.01159420289855,"1 - 3","success",0.999993213635889
"CABS1","maximum_longevity_y",-0.0116710695112538,0.176006515004292,0.947130671337909,274,274,89,363,1.01459854014599,"1 - 2","success",0.999993213635889
"GC","maximum_longevity_y",-0.117025338289629,0.150452048548843,0.436672290960139,349,349,14,363,1.05157593123209,"1 - 3","success",0.999993213635889
