"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"CLDN3",4,38,1428,1119.73684210526,0.875,1.05263157894737,308.263157894737,-0.177631578947368,0.253735583041853,78.2173320987437,-0.0450714522508554,0.410540684105965,42,0.653333561803041
"IGHV3-7",19,250,139.947368421053,70.152,13.0833333333333,27.0926666666667,69.7953684210526,-14.0093333333333,1.11822431896905,78.0468783198255,-15.6655772258771,0.11235540671706,269,0.405367059981384
"UBA52",3,54,868,731.759259259259,1.5,2.34567901234568,136.240740740741,-0.845679012345679,0.571401378564543,77.8481470759138,-0.483222153477422,0.635681328643601,57,0.797045054678328
"CASP5",4,48,662,575.166666666667,2,1.25694444444444,86.8333333333334,0.743055555555556,0.896079907219257,77.8096052768722,0.665837153280976,0.618520738690001,52,0.787387343678
"HCK",6,76,729,589.973684210526,2.25,2.85964912280702,139.026315789474,-0.609649122807018,0.5590323017519,77.720201319876,-0.340813552383834,0.218101466616203,82,0.5220343781675
"IGLL5",8,116,629,548.491379310345,1.39583333333333,1.86206896551724,80.5086206896551,-0.466235632183908,0.964873288220573,77.6806175749304,-0.449858307510885,0.602183275089492,124,0.77598334964773
"ICAM3",4,40,1049.5,874.9,1.375,1.45,174.6,-0.075,0.444744774903117,77.6524376980842,-0.0333558581177337,0.0133689030211392,44,0.14676411118811
"MAP2K1",5,52,1262.4,1036.48076923077,0.9,1.00961538461538,225.919230769231,-0.109615384615385,0.342872686135955,77.4615335036148,-0.0375841213649027,0.380181003523856,57,0.634116524890796
"OR1C1",4,44,795.25,694.136363636364,1.75,1.65530303030303,101.113636363636,0.0946969696969697,0.765008993864696,77.3528412205462,0.0724440335099144,0.670779449640653,48,0.814969498560063
"GABPB1",6,68,1104,991.617647058824,1,1.0171568627451,112.382352941176,-0.017156862745098,0.688127573611082,77.333395846116,-0.0118061103315626,0.296689017904892,74,0.577481400656574
"ZNF98",7,103,299.571428571429,185.300970873786,8.78571428571429,13.4304207119741,114.270457697642,-4.64470642625982,0.676246150117344,77.2749570901773,-3.14096483918349,0.333987094153192,110,0.598819816909974
"IFNA16",9,89,502.888888888889,423.640449438202,3.61111111111111,3.812734082397,79.2484394506866,-0.201622971285893,0.974399875692089,77.2196695495411,-0.196461398157643,0.523261438521387,98,0.724274063934168
"PPP6C",5,81,884.6,779.283950617284,1.6,1.61522633744856,105.316049382716,-0.0152263374485597,0.731998197860649,77.0911583539512,-0.0111456515723638,0.490096560017164,86,0.704670028145126
"RTP1",12,223,765.166666666667,675.493273542601,1,1,89.6733931240657,0,0.857026022123687,76.8524313994516,0,0.480298133026782,235,0.6977857446741
"SYNGR2",4,16,1256.75,1131.0625,1,1.02083333333333,125.6875,-0.0208333333333333,0.611250606973855,76.8265606640264,-0.0127343876452886,0.702625699352963,20,0.836120397443252
"LGALS9B",8,59,638.5,562.050847457627,2.3125,2.08474576271186,76.4491525423729,0.227754237288136,1.00417833174728,76.7685824634932,0.228705870048374,0.289224184119878,67,0.573852949226929
"RAB13",4,65,851,698.661538461538,1.875,2.22051282051282,152.338461538462,-0.345512820512821,0.503524041232144,76.7060777889336,-0.173974011682132,0.295401002276468,69,0.576378127488655
"ZNF140",9,108,567.777777777778,479.777777777778,1.86111111111111,4.09567901234568,88.0000000000001,-2.23456790123457,0.871472738589816,76.6896009959038,-1.94736500845379,0.433781388235187,117,0.6673050510669
"ZNF675",6,88,375.333333333333,259.875,6.75,10.0378787878788,115.458333333333,-3.28787878787879,0.66400882031392,76.665351712078,-2.18318051527456,0.26363262195336,94,0.551981085532553
"HBG1",7,75,802.142857142857,727.413333333333,1.57142857142857,1.34444444444444,74.7295238095238,0.226984126984127,1.01935057800915,76.1755832895863,0.231376401040171,0.569217998187489,82,0.757176418797839
"ZSCAN12",9,88,525,442.034090909091,1.75925925925926,8.27840909090909,82.9659090909091,-6.51914983164983,0.917629370074424,76.1319548967428,-5.98216335343762,0.586567920659924,97,0.765238462604328
"PSG11",11,161,390.909090909091,313.192546583851,4.18181818181818,7.15734989648033,77.71654432524,-2.97553171466215,0.979419241818942,76.1170789198148,-2.91429301598262,0.20816268523882,172,0.511888055516506
"P2RX6",4,34,1115.75,953.882352941176,1.125,1.50980392156863,161.867647058824,-0.384803921568627,0.469280370553145,75.9613093923304,-0.180580926904029,0.409707088923184,38,0.65243357473412
"TCP11X2",11,192,759.363636363636,677.130208333333,1.36363636363636,1.09201388888889,82.233428030303,0.271622474747475,0.922454954244573,75.8566330910676,0.25055949751498,0.177359736721309,203,0.477258927904612
"OR6C3",4,184,349.25,283.179347826087,7.75,5.65398550724638,66.0706521739131,2.09601449275362,1.14763551946177,75.8250272287867,2.4054606811907,0.649198250228862,188,0.805150902518477
"PRSS1",10,128,488.1,426.1953125,3,2.41015625,61.9046875,0.58984375,1.22034391038182,75.5450084147147,0.719812228389277,0.301345144164851,138,0.580846884668924
"ZNF668",5,50,1005.6,782.86,1.8,2.17666666666667,222.74,-0.376666666666667,0.338959389751436,75.4998144732349,-0.127674703473041,0.503379531729983,55,0.711281686277586
"ATP6V1G1",2,45,1078,963.755555555556,1,1.19259259259259,114.244444444444,-0.192592592592593,0.660735902836672,75.485406144074,-0.127252840546322,0.0609889103100004,47,0.30949037544423
"ZSCAN9",13,113,558.615384615385,470.548672566372,2.12820512820513,3.86135693215339,88.066712049013,-1.73315180394826,0.856244581540459,75.4066450060512,-1.48400184111777,0.59980385519244,126,0.773915468307714
"RFPL4B",2,14,780.5,683.642857142857,1,2.38095238095238,96.8571428571429,-1.38095238095238,0.777522034399367,75.3085627603959,-1.07372090464675,0.815162426679883,16,0.901605697642267
"IGHV3-38",8,176,249.875,180.545454545455,8.125,13.6316287878788,69.3295454545455,-5.50662878787879,1.08392461368173,75.1480007735483,-5.96877048159022,0.274343214017438,184,0.56109477792527
"DUXA",4,30,1172.75,955.666666666667,1.125,1.3,217.083333333333,-0.175,0.346140951462746,75.1414315467044,-0.0605746665059805,0.0283682289555657,34,0.217163683728813
"FSHB",2,25,731.5,609.16,1,1.08,122.34,-0.0800000000000001,0.613562245921152,75.0632051659938,-0.0490849796736922,0.37162743624817,27,0.627909638292045
"NUMB",5,71,1112.6,1006.18309859155,1,1.11032863849765,106.416901408451,-0.110328638497653,0.705036184227132,75.0277661062889,-0.0777856822973595,0.413662221557071,76,0.655534714801086
"TRIM7",2,14,1365.5,1232.57142857143,0.75,0.821428571428571,132.928571428571,-0.0714285714285714,0.563927307559727,74.962051383475,-0.0402805219685519,0.884858300270389,16,0.942473956056814
"H2BC11",7,65,850.142857142857,731.553846153846,1.14285714285714,1.8,118.589010989011,-0.657142857142857,0.63129699513801,74.864886293751,-0.414852311090692,0.364316202629178,72,0.622284831290513
"IGHV3-30",18,237,155.666666666667,88.4050632911392,12.2592592592593,26.407876230661,67.2616033755274,-14.1486169714018,1.11173773852634,74.7772628263645,-15.7295514350616,0.192109792653501,255,0.495886406677629
"USP9Y",6,99,650.166666666667,562.858585858586,3.75,1.90909090909091,87.3080808080807,1.84090909090909,0.855449486007267,74.6876528515535,1.57480473560429,0.809187967047128,105,0.897450767782493
"SULT4A1",5,25,1287.8,1089.84,1.1,1.12,197.96,-0.02,0.377232460875436,74.6769379549012,-0.00754464921750872,0.502272384101642,30,0.710722537843542
"PDS5B",2,36,1154,1000.41666666667,1,1.04166666666667,153.583333333333,-0.0416666666666667,0.484857448815582,74.4660231805931,-0.0202023937006493,0.624848670739516,38,0.789906766300256
"SLC44A2",5,67,1105.8,987,1,1.03731343283582,118.8,-0.0373134328358209,0.626195721608386,74.3920517270762,-0.0233655120003129,0.364283562773556,72,0.622284831290513
"FCGR2A",4,87,678.75,611.252873563218,1.25,1.21072796934866,67.4971264367816,0.0392720306513408,1.10159261855217,74.3543362562409,0.0432617790810714,0.796338283369662,91,0.891798687334556
"LRP5L",6,64,930,781.71875,1.41666666666667,1.89583333333333,148.28125,-0.479166666666666,0.501116894069427,74.3062394487322,-0.2401185117416,0.076076669663972,70,0.345065121427051
"STK17A",4,33,1338.75,1091.75757575758,0.875,1.04545454545455,246.992424242424,-0.170454545454545,0.300742332690755,74.2810778236113,-0.0512628976177424,0.4388342146677,37,0.670484385556111
"AAMDC",2,39,1138.5,1051.28205128205,0.75,1.09401709401709,87.2179487179487,-0.344017094017094,0.85164176370671,74.2784476730353,-0.292979324693975,0.889518945652337,41,0.94491444093764
"NAT2",2,39,623,557.820512820513,1.5,1.32905982905983,65.1794871794872,0.170940170940171,1.13877655475683,74.2248718510733,0.194662658932791,0.225622860041716,41,0.52910149573163
"OR2M7",7,23,956.571428571429,849.565217391304,1.78571428571429,1.23913043478261,107.006211180124,0.546583850931677,0.692181112911987,74.0676783431534,0.378335018237608,0.59445472996252,30,0.770376684037424
"ARPP19",2,72,871.5,795.111111111111,1,1.1875,76.3888888888889,-0.1875,0.964576550102295,73.682930910592,-0.18085810314418,0.360499211018932,74,0.619327105430634
"SULT2B1",5,53,1085.4,978.792452830189,1.3,1.36792452830189,106.607547169811,-0.0679245283018868,0.68914573097381,73.4681360216646,-0.046809898707655,0.588642932814803,58,0.765446521161065
"H2AC17",10,67,781.2,685.65671641791,1.00833333333333,1.4228855721393,95.5432835820895,-0.41455223880597,0.768297702300868,73.4056852463997,-0.318499532558308,0.656963917050052,77,0.807284797197045
"SNRPF",5,61,940.6,810.131147540984,1.4,1.68306010928962,130.468852459016,-0.283060109289618,0.562081122961249,73.3340791016295,-0.159102744095042,0.185693782471961,66,0.488822368088246
"NLRP4",4,53,843.75,710.037735849057,2,2.07861635220126,133.712264150943,-0.0786163522012577,0.548279764665964,73.3117287216324,-0.0431037550838021,0.513954623304928,57,0.720113139805923
"SDCBP",10,181,612.1,526.812154696133,2.875,2.06813996316759,85.2878453038675,0.806860036832413,0.857945016969282,73.1722818865001,0.69224154799202,0.736730196895768,191,0.858064334298165
"SEC14L1",6,55,1104,1001.47272727273,1,1.08181818181818,102.527272727273,-0.0818181818181818,0.712636830965767,73.0647107239266,-0.05830664980629,0.342616093400064,61,0.606044592864707
"OR12D2",5,103,493.2,420.990291262136,4,2.84789644012945,72.209708737864,1.15210355987055,1.01096174406285,73.0012530839016,1.16473262422775,0.679233038123545,108,0.820996739365301
"CEACAM7",14,286,317.5,246.108391608392,4.58333333333333,8.38986013986014,71.3916083916084,-3.80652680652681,1.02210896211554,72.9700027569057,-3.89068516348408,0.195119401031727,300,0.497146035680246
"ZNF320",19,260,190.421052631579,116.992307692308,9.71052631578947,14.8467948717949,73.4287449392713,-5.13626855600539,0.992638550848826,72.8882029671663,-5.09845817620358,0.172498848392232,279,0.472773498345037
"BCL2L12",7,43,986.428571428571,887.581395348837,1.14285714285714,1.12403100775194,98.8471760797343,0.0188261351052048,0.737141602587295,72.8643657866439,0.0138775274019756,0.460989710658523,50,0.684546593753793
"HBA2",10,183,687.8,623.972677595628,1.13333333333333,1.29508196721311,63.8273224043716,-0.161748633879782,1.14045902379085,72.7924458004735,-0.18446768909404,0.583899023916751,193,0.763485209618036
"RAB3D",6,66,853.666666666667,698.030303030303,1.75,2.35353535353535,155.636363636364,-0.603535353535354,0.467369606120543,72.7397059707608,-0.282074080461641,0.19441412042592,72,0.497146035680246
"ARL2BP",4,25,1220.25,1090.16,1,1.02,130.09,-0.02,0.558988488924537,72.718812524193,-0.0111797697784908,0.336223226743835,29,0.600334233274516
"FPR1",3,52,995,855.576923076923,1.16666666666667,1.56089743589744,139.423076923077,-0.394230769230769,0.520985798875906,72.6374431125061,-0.205388632249155,0.575181411810749,55,0.759074892482254
"HCAR2",4,3,1214,929.666666666667,0.875,1,284.333333333333,-0.125,0.25488001629698,72.4708846337745,-0.0318600020371224,0.180745785267286,7,0.48118598129785
"SLC25A51",6,74,969.666666666667,870.391891891892,1.08333333333333,1.19594594594595,99.2747747747748,-0.112612612612613,0.729231227500298,72.3942658688247,-0.0821206337275112,0.492353906174633,80,0.706443881175524
"CT47A1",5,70,586.8,505.042857142857,2.15,2.62619047619048,81.7571428571428,-0.476190476190477,0.885420810248076,72.3894756721391,-0.421628957260989,0.435017431939258,75,0.6673050510669
"HPF1",2,9,1078,928.111111111111,1,0.888888888888889,149.888888888889,0.111111111111111,0.479293764535802,71.8408098176441,0.0532548627262002,0.31979140199944,11,0.589159263434654
"MEIS1",11,236,672.363636363636,609.377118644068,0.946969696969697,1.03460451977401,62.9865177195686,-0.0876348228043142,1.13481952609774,71.4783301890677,-0.0994497080844512,0.606952496244225,247,0.778450100036822
"MOB1B",6,81,1104,990.049382716049,1,0.979423868312757,113.950617283951,0.0205761316872428,0.626095536413186,71.3439728530087,0.0128826242060326,0.282848718317173,87,0.567607533095749
"EID1",7,97,655.142857142857,576.443298969072,1,1.56872852233677,78.6995581737849,-0.56872852233677,0.903415764895216,71.0984215444854,-0.513798313024599,0.608199171444377,104,0.778547939598212
"ZNF35",10,227,318.8,250.220264317181,7.58333333333333,6.57635829662261,68.5797356828194,1.00697503671072,1.03426543383202,70.9296500780764,1.04147947320163,0.553638042862954,237,0.744297520932342
"OR5M9",2,119,559.5,496.033613445378,2.5,1.97759103641457,63.4663865546219,0.522408963585434,1.1164211485108,70.8552161691416,0.583228415118389,0.354008136203152,121,0.615271646121072
"OR51M1",2,112,623,558.375,1.5,1.58333333333333,64.625,-0.0833333333333333,1.09357630335187,70.6723686041143,-0.0911313586126554,0.107016588030643,114,0.397064332191688
"SERPINB8",10,137,758.1,676.131386861314,1.5,1.51216545012165,81.9686131386861,-0.0121654501216542,0.86165927132213,70.6290154683658,-0.0104824728871302,0.516965956635117,147,0.72129747301464
"GYPB",6,31,624.5,540.677419354839,2.41666666666667,1.70967741935484,83.8225806451613,0.706989247311828,0.842574448518288,70.6267646604766,0.595691075162123,0.42717395329394,37,0.664455865069125
"FCAR",6,50,1028.5,913.28,1.33333333333333,1.35666666666667,115.22,-0.0233333333333334,0.610590089279392,70.3521900867716,-0.0142471020831859,0.577032837924989,56,0.759598662134865
"C22orf42",3,23,720,443.565217391304,2.66666666666667,6.48550724637681,276.434782608696,-3.81884057971015,0.254462040326933,70.342158799941,-0.971749965596333,0.121666480014644,26,0.418038911555044
"RTP2",10,185,775.9,695.989189189189,0.933333333333333,0.997297297297297,79.9108108108107,-0.063963963963964,0.880019948932416,70.3231076488776,-0.0562895643010825,0.585523487076105,195,0.764125360664962
"ABCC2",5,46,1180.4,958.478260869565,2.2,1.33695652173913,221.921739130435,0.86304347826087,0.31578008867642,70.078466461834,0.272531946096823,0.632621413493303,51,0.794773399993651
"UPF3B",2,14,1031.5,958.214285714286,2,0.928571428571429,73.2857142857143,1.07142857142857,0.954353262420992,69.9404605174242,1.02252135259392,0.870758901516258,16,0.932251480387751
"CXCL2",13,228,538.230769230769,469.706140350877,1.83974358974359,1.93713450292398,68.5246288798921,-0.0973909131803872,1.02032062428453,69.9170921175971,-0.0993699573358529,0.338553194485092,241,0.602341302387547
"MAGED4",14,231,621.071428571429,546.645021645022,1.30357142857143,1.44011544011544,74.4264069264069,-0.136544011544012,0.937210806311176,69.7532328463415,-0.127970523156126,0.446080181387112,245,0.676227771177124
"ZSCAN5A",6,38,815.5,669.605263157895,1.83333333333333,2.90350877192982,145.894736842105,-1.07017543859649,0.475311556068874,69.34545439068,-0.508666752985988,0.0755778369948753,44,0.344166154121994
"NR2C2",4,62,1185.75,1057.56451612903,1,0.991935483870968,128.185483870968,0.00806451612903225,0.540823798047363,69.3257602416359,0.00436148224231744,0.3286679410799,66,0.595314641234736
"ZNF506",13,233,217.615384615385,138.909871244635,10.9423076923077,14.9406294706724,78.7055133707494,-3.99832177836469,0.880329624022399,69.2867949941617,-3.51984110786836,0.28090132806738,246,0.565840758911411
"LEPROT",3,83,547.333333333333,452.084337349398,1,1.03614457831325,95.2489959839358,-0.036144578313253,0.726729123118568,69.2202193293297,-0.0262673177030808,0.661976879729038,86,0.809938644028548
"CTRB1",15,198,642.4,566.989898989899,0.983333333333333,1.31481481481481,75.410101010101,-0.331481481481482,0.917118286292963,69.1599826075631,-0.304007728234149,0.477511264173438,213,0.697384432819782
"TVP23C",6,80,936.5,827.9875,1.58333333333333,1.53333333333333,108.5125,0.0499999999999998,0.635162681822982,68.9230905113163,0.031758134091149,0.411412503999916,86,0.653679668383167
"RBAK",11,240,564.454545454545,490.633333333333,2.18181818181818,2.44375,73.8212121212122,-0.261931818181821,0.933445354237641,68.908067498737,-0.244499038808839,0.27520831219866,251,0.561585375637094
"SLC25A52",7,69,945.142857142857,845.608695652174,1.14285714285714,1.22705314009662,99.5341614906832,-0.0841959972394755,0.691480490644838,68.8259308235002,-0.058219889481484,0.398820333015816,76,0.647050771713846
"MAGEA2B",18,221,334.555555555556,254.864253393665,6.49537037037037,6.69834087481146,79.6913021618904,-0.202970504441091,0.862883502656134,68.7643099406803,-0.175139899808011,0.474285841739403,239,0.6952480644133
"H2BW1",10,127,523.4,439.677165354331,2.43333333333333,3.49212598425197,83.7228346456693,-1.05879265091863,0.821304028701397,68.7619013887891,-0.869590669758907,0.262737567385491,137,0.551417709701902
