"gene","trait","estimate_longevity","std_error_longevity","p_value_longevity","n_species","n_nonzero_species","n_zeros_excluded","n_total_species","mean_copy_number","copy_number_range","status","adjusted_p_longevity"
"PRKX","MLres",0.131679087469368,0.246653381087195,0.593436396962357,265,265,98,363,1.03396226415094,"1 - 2","success",0.999997530435179
"KMT5A","MLres",-0.0307076011989586,0.212721443272197,0.885219417137665,336,336,27,363,1.01785714285714,"1 - 2","success",0.999997530435179
"KCNH8","MLres",-0.0175909136646082,0.211380747273413,0.933677332887774,342,342,21,363,1.00292397660819,"1 - 2","success",0.999997530435179
"SMTN","MLres",-0.0644906661864831,0.212606490552206,0.76163573565893,326,326,37,363,1.06441717791411,"1 - 4","success",0.999997530435179
"NPW","MLres",-0.00395123353942529,0.306110948734447,0.989701313501227,172,172,191,363,1.00581395348837,"1 - 2","success",0.999997530435179
"PP2D1","MLres",0.150870632094073,0.211658098866833,0.475967364150911,331,331,32,363,1.04531722054381,"1 - 3","success",0.999997530435179
"COA3","MLres",-0.03444206527116,0.207971176507814,0.868464033287585,356,356,7,363,1.01404494382022,"1 - 2","success",0.999997530435179
"NPB","MLres",-0.0295409573408037,0.24497053323718,0.904015916833962,272,272,91,363,1.00735294117647,"1 - 2","success",0.999997530435179
"ST6GALNAC3","MLres",-0.00551708052365984,0.208011831991731,0.978840255024372,346,346,17,363,1.00867052023121,"1 - 2","success",0.999997530435179
"PTP4A2","MLres",0.391796698065583,0.200667441959491,0.0508827026325489,353,353,10,363,1.26628895184136,"1 - 4","success",0.999997530435179
"ACTG1","MLres",0.141328343121587,0.197885962956723,0.475109177082947,331,331,32,363,1.22960725075529,"1 - 4","success",0.999997530435179
"TMPRSS2","MLres",-0.0953501227837101,0.200698495021055,0.634721849993938,333,333,30,363,1.12312312312312,"1 - 5","success",0.999997530435179
"DENND5A","MLres",0.271589796502502,0.194721000905277,0.163087088835673,341,341,22,363,1.19941348973607,"1 - 3","success",0.999997530435179
"OR2T10","MLres",0.0868116638301429,0.331773468595338,0.793584004560194,210,210,153,363,3.29047619047619,"1 - 31","success",0.999997530435179
"KRTAP20-2","MLres",-0.139187382128842,0.213938107525437,0.515306995861158,266,266,97,363,1.20300751879699,"1 - 5","success",0.999997530435179
"CTAG1B","MLres",0.185002415981919,0.199068331924463,0.352712254831115,307,307,56,363,4.57654723127036,"1 - 29","success",0.999997530435179
"DIABLO","MLres",-0.0561648464067198,0.203547156833649,0.782601531690599,346,346,17,363,1.05202312138728,"1 - 3","success",0.999997530435179
"VPS33B","MLres",0.195002734141497,0.207788615969263,0.348004529805334,340,340,23,363,1.05882352941176,"1 - 2","success",0.999997530435179
"TBX1","MLres",-0.0350658619267907,0.221598081020506,0.874267039676795,319,319,44,363,1.04075235109718,"1 - 3","success",0.999997530435179
"ADAP2","MLres",0.00205633523630446,0.209369948037137,0.992163671173227,335,335,28,363,1.05970149253731,"1 - 2","success",0.999997530435179
"UQCR10","MLres",-0.034012669234105,0.206970125038851,0.86946654122156,355,355,8,363,1.0169014084507,"1 - 2","success",0.999997530435179
"FAM120C","MLres",-0.0951689938854229,0.206251440550465,0.644495725639349,315,315,48,363,1.11428571428571,"1 - 3","success",0.999997530435179
"TRIML1","MLres",0.183607489335375,0.233217472684584,0.431117880877428,325,325,38,363,1.18769230769231,"1 - 4","success",0.999997530435179
"EIF3C","MLres",0.150522540085287,0.213777551371974,0.481365355483284,331,331,32,363,1.0392749244713,"1 - 6","success",0.999997530435179
"CLDN5","MLres",NA,NA,NA,0,332,31,363,NA,NA,"No variation in nonzero copy numbers",NA
"NIPSNAP1","MLres",0.40768028369311,0.204547907688173,0.0462527198524081,341,341,22,363,1.14369501466276,"1 - 2","success",0.999997530435179
"OR4F6","MLres",-0.242600705260234,0.269297425073859,0.367659943604683,156,156,207,363,1.1474358974359,"1 - 4","success",0.999997530435179
"CNTN2","MLres",-0.0133569447342411,0.21390671494525,0.950210172825694,333,333,30,363,1.02102102102102,"1 - 2","success",0.999997530435179
"SPRR4","MLres",-0.0419904247980334,0.221165143037486,0.849418799603773,262,262,101,363,1.01908396946565,"1 - 2","success",0.999997530435179
"LRTOMT","MLres",-0.062533838214928,0.204847641406189,0.760160527379793,356,356,7,363,1.03089887640449,"1 - 3","success",0.999997530435179
"OR10J5","MLres",-0.0717888845393003,0.33675250254827,0.83118659972848,169,169,194,363,1.01183431952663,"1 - 2","success",0.999997530435179
"KCNQ3","MLres",-0.280014627071801,0.193232300920671,0.147307201791481,350,350,13,363,1.17142857142857,"1 - 9","success",0.999997530435179
"ADRA2C","MLres",-0.012706855965307,0.268572496461954,0.962264107142349,242,242,121,363,1.01239669421488,"1 - 2","success",0.999997530435179
"NR2C2AP","MLres",-0.0668518905926971,0.205174646464336,0.744553586069319,355,355,8,363,1.02816901408451,"1 - 3","success",0.999997530435179
"C1QTNF12","MLres",-0.00712257206322661,0.23496938276283,0.975817614959485,295,295,68,363,1.02372881355932,"1 - 2","success",0.999997530435179
"CRELD2","MLres",-0.0720712064122313,0.216146634506659,0.738804713297573,331,331,32,363,1.03625377643505,"1 - 2","success",0.999997530435179
"OR1D2","MLres",0.0224656201046938,0.22871730017726,0.921754105925338,209,209,154,363,1.27751196172249,"1 - 5","success",0.999997530435179
"SCFD2","MLres",-0.169449532044462,0.200187488246868,0.397299436234583,345,345,18,363,1.08115942028986,"1 - 4","success",0.999997530435179
"UBE2F","MLres",-0.0249227773186384,0.198951441146612,0.900309283176025,344,344,19,363,1.12209302325581,"1 - 4","success",0.999997530435179
"KCNJ12","MLres",0.059211862555009,0.219099219716608,0.78696688096892,322,322,41,363,1.03726708074534,"1 - 5","success",0.999997530435179
"GPR173","MLres",-0.00146172447128074,0.219235847311914,0.994680255253986,325,325,38,363,1.00307692307692,"1 - 2","success",0.999997530435179
"PPP1R2","MLres",-0.00841240599369976,0.214925809868798,0.968777991757711,338,338,25,363,1.01183431952663,"1 - 2","success",0.999997530435179
"TSPYL2","MLres",-0.00303369327259703,0.216044698024959,0.988796496728602,319,319,44,363,1.0282131661442,"1 - 2","success",0.999997530435179
"GOLGA6L4","MLres",0.213601271216436,0.338596928221056,0.528143630214946,234,234,129,363,4.23931623931624,"1 - 31","success",0.999997530435179
"PGP","MLres",0.00110249150091526,0.231992080013634,0.996208242816362,296,296,67,363,1.00337837837838,"1 - 2","success",0.999997530435179
"SNRNP35","MLres",-0.0190417897856658,0.212854736628019,0.928717069316528,328,328,35,363,1.00914634146341,"1 - 2","success",0.999997530435179
"DGAT2L6","MLres",-6.45230270949064e-05,0.223442841049087,0.999769596885816,286,286,77,363,1.0034965034965,"1 - 2","success",0.999997530435179
"IRAK1","MLres",-0.0312958292635689,0.217602139272823,0.885641558416931,318,318,45,363,1.0377358490566,"1 - 3","success",0.999997530435179
"CMSS1","MLres",-0.212544168542866,0.205059373324887,0.299968648156141,348,348,15,363,1.06609195402299,"1 - 2","success",0.999997530435179
"OLIG1","MLres",-0.0277647513893027,0.243675104658385,0.909284022916555,288,288,75,363,1.01041666666667,"1 - 2","success",0.999997530435179
"PCDH9","MLres",-0.347393894006075,0.195438598975089,0.0754845100353404,347,347,16,363,1.15850144092219,"1 - 3","success",0.999997530435179
"ACOT1","MLres",0.187210776670957,0.239500335278419,0.434407187811903,234,234,129,363,1.10683760683761,"1 - 3","success",0.999997530435179
"OAF","MLres",-0.0203895720384807,0.214138250929867,0.924142577822809,345,345,18,363,1.00579710144928,"1 - 2","success",0.999997530435179
"ALDH1A3","MLres",-0.000128778072109531,0.216580840801926,0.999525581168347,344,344,19,363,1.01453488372093,"1 - 2","success",0.999997530435179
"H2AC20","MLres",0.0472602893491926,0.222589378372436,0.831856998976121,296,296,67,363,1.02364864864865,"1 - 4","success",0.999997530435179
"KCNK12","MLres",NA,NA,NA,0,306,57,363,NA,NA,"No variation in nonzero copy numbers",NA
"H2AC21","MLres",0.00854688962798981,0.222016024460549,0.969291643380169,312,312,51,363,1.00961538461538,"1 - 2","success",0.999997530435179
"POU6F1","MLres",-0.0462807807886817,0.209101389124302,0.824834113615336,347,347,16,363,1.02881844380403,"1 - 2","success",0.999997530435179
"DEFB108B","MLres",0.0428452676502843,0.2735366561796,0.875532939082731,233,233,130,363,1.31330472103004,"1 - 20","success",0.999997530435179
"TM2D3","MLres",0.166442891814536,0.196473270654667,0.396909928603112,359,359,4,363,1.11699164345404,"1 - 4","success",0.999997530435179
"TSSC4","MLres",-0.048053101773493,0.221033570817675,0.827895208744534,326,326,37,363,1.00920245398773,"1 - 2","success",0.999997530435179
"TACSTD2","MLres",-0.00233372048073636,0.217514945193088,0.991439651119069,332,332,31,363,1.00301204819277,"1 - 2","success",0.999997530435179
"CLECL1","MLres",-0.0879711273964337,0.906533567164819,0.922693656512834,22,22,341,363,1.04545454545455,"1 - 2","success",0.999997530435179
"SIX6","MLres",-0.00852783800129694,0.212530669324394,0.967993302321889,354,354,9,363,1.00282485875706,"1 - 2","success",0.999997530435179
"PRKD1","MLres",-0.248969860462392,0.207275132760462,0.229690523186828,343,343,20,363,1.09912536443149,"1 - 3","success",0.999997530435179
"CCSER1","MLres",0.0303910660175218,0.222854176987852,0.891527221130283,301,301,62,363,1.00664451827243,"1 - 2","success",0.999997530435179
"ZDHHC23","MLres",-0.0142141496076821,0.207557444766095,0.945401178731796,353,353,10,363,1.02549575070822,"1 - 2","success",0.999997530435179
"MROH7","MLres",-0.0750280404983432,0.205033777087468,0.714417199019671,329,329,34,363,1.10942249240122,"1 - 4","success",0.999997530435179
"S100A7A","MLres",-0.0914418309836462,0.269445891763821,0.734331075092247,201,201,162,363,2.33333333333333,"1 - 28","success",0.999997530435179
"SRPK3","MLres",-0.00236962111599508,0.213412872345895,0.991140903386285,333,333,30,363,1.00900900900901,"1 - 2","success",0.999997530435179
"GDF3","MLres",0.0305216180151067,0.216194063784187,0.887730156811064,318,318,45,363,1.0251572327044,"1 - 2","success",0.999997530435179
"IQCF2","MLres",0.496425428718649,0.207220265228502,0.0165913172859122,296,296,67,363,1.31418918918919,"1 - 5","success",0.999997530435179
"SLIT3","MLres",-0.189149339952803,0.210085719222192,0.367937406951309,327,327,36,363,1.12844036697248,"1 - 3","success",0.999997530435179
"EFNA5","MLres",-0.107645210694006,0.20135528767919,0.592924168837499,354,354,9,363,1.08474576271186,"1 - 3","success",0.999997530435179
"MRGPRE","MLres",0.0450486153129889,0.364555029924738,0.901654551745888,123,123,240,363,1.00813008130081,"1 - 2","success",0.999997530435179
"KRTAP19-1","MLres",0.0589927256303534,0.218981376062401,0.787624897746174,280,280,83,363,1.175,"1 - 4","success",0.999997530435179
"H1-5","MLres",0.411024784378339,0.232731218084965,0.0773803851572905,271,271,92,363,1.13653136531365,"1 - 4","success",0.999997530435179
"SPATA32","MLres",NA,NA,NA,0,327,36,363,NA,NA,"No variation in nonzero copy numbers",NA
"PKP3","MLres",0.131202063982828,0.215888869461416,0.543366804176085,317,317,46,363,1.1198738170347,"1 - 6","success",0.999997530435179
"MAP7D2","MLres",-0.190813762278481,0.215707537934461,0.376375222514491,305,305,58,363,1.12131147540984,"1 - 4","success",0.999997530435179
"CSF1","MLres",-0.0612065613780686,0.206713769314387,0.767158833242589,358,358,5,363,1.02513966480447,"1 - 2","success",0.999997530435179
"COLEC10","MLres",NA,NA,NA,0,352,11,363,NA,NA,"No variation in nonzero copy numbers",NA
"ACTRT3","MLres",-0.0220581903387914,0.213793185587733,0.917823790016787,337,337,26,363,1.00296735905045,"1 - 2","success",0.999997530435179
"PLA2G6","MLres",-0.0982062239355464,0.207348567500164,0.635764735042163,331,331,32,363,1.10574018126888,"1 - 4","success",0.999997530435179
"MAML2","MLres",-0.105657088170665,0.204508248746748,0.6054076699379,336,336,27,363,1.06547619047619,"1 - 2","success",0.999997530435179
"PABPC1L2B","MLres",-0.0314105128007045,0.225310773580351,0.889126388608811,274,274,89,363,1.17883211678832,"1 - 2","success",0.999997530435179
"A3GALT2","MLres",0.00282861421700393,0.240749709866561,0.990625717932074,250,250,113,363,1.004,"1 - 2","success",0.999997530435179
"OR4N5","MLres",-0.215970987051403,0.232443630375604,0.352820299354202,270,270,93,363,1.6037037037037,"1 - 11","success",0.999997530435179
"SS18L1","MLres",0.0321229556509902,0.210902350574861,0.878940872569173,346,346,17,363,1.00867052023121,"1 - 2","success",0.999997530435179
"KCND2","MLres",-0.000639875022321798,0.212692148973426,0.997599602836888,341,341,22,363,1.00293255131965,"1 - 2","success",0.999997530435179
"TOP1MT","MLres",-0.00504541165058417,0.339996379733078,0.988160143598976,123,123,240,363,1.03252032520325,"1 - 2","success",0.999997530435179
"COPB2","MLres",-0.0814146317354755,0.208457551260899,0.696124445906384,347,347,16,363,1.04322766570605,"1 - 3","success",0.999997530435179
"LRRC19","MLres",0.0766793747420137,0.213260507072742,0.719178211188612,345,345,18,363,1.01449275362319,"1 - 2","success",0.999997530435179
"THAP7","MLres",NA,NA,NA,0,339,24,363,NA,NA,"No variation in nonzero copy numbers",NA
"KNTC1","MLres",-0.00623732905969673,0.216993818342673,0.97706854800936,324,324,39,363,1.01851851851852,"1 - 2","success",0.999997530435179
"CCR10","MLres",NA,NA,NA,0,336,27,363,NA,NA,"No variation in nonzero copy numbers",NA
"NCMAP","MLres",-0.0114074983188681,0.207893117210914,0.956240488108501,352,352,11,363,1.00852272727273,"1 - 2","success",0.999997530435179
"BPIFC","MLres",-0.000857417937567948,0.212513559338194,0.996780823394936,342,342,21,363,1.01461988304094,"1 - 2","success",0.999997530435179
"WDR27","MLres",-0.0401664952500103,0.254572059096323,0.874629800577975,234,234,129,363,1.05982905982906,"1 - 2","success",0.999997530435179
"TXNRD2","MLres",-0.10753222035216,0.21591010317444,0.618454698192393,318,318,45,363,1.0440251572327,"1 - 3","success",0.999997530435179
"C1QTNF8","MLres",NA,NA,NA,0,187,176,363,NA,NA,"No variation in nonzero copy numbers",NA
"OR56A3","MLres",0.0292177044496826,0.254047999536547,0.908438306431162,245,245,118,363,2.03265306122449,"1 - 8","success",0.999997530435179
"FOXO4","MLres",-0.0216676113467047,0.216600209814244,0.92031650451671,324,324,39,363,1.01543209876543,"1 - 2","success",0.999997530435179
"POU3F2","MLres",-0.0213676667268414,0.250086467448707,0.931910707283044,264,264,99,363,1.00757575757576,"1 - 2","success",0.999997530435179
"PTP4A3","MLres",-0.0286039754750745,0.216049263498339,0.894671381537522,332,332,31,363,1.02710843373494,"1 - 3","success",0.999997530435179
"FOXD4L1","MLres",-0.059038151464814,0.415978195800057,0.887138400108864,91,91,272,363,1.02197802197802,"1 - 2","success",0.999997530435179
"TMEM255B","MLres",0.0162917912023971,0.215077541861279,0.939619226290847,320,320,43,363,1.01875,"1 - 3","success",0.999997530435179
"PROS1","MLres",-0.157172171903275,0.198182516435165,0.427738323227933,344,344,19,363,1.11337209302326,"1 - 4","success",0.999997530435179
"GAST","MLres",0.0524461197018727,0.209232174689508,0.802077052446155,346,346,17,363,1.02601156069364,"1 - 3","success",0.999997530435179
"NUTM1","MLres",0.346244859318204,0.200841032160427,0.084712409540084,329,329,34,363,1.14893617021277,"1 - 6","success",0.999997530435179
"HDDC3","MLres",-0.00570694821997119,0.2159197442841,0.978913666400656,339,339,24,363,1.01474926253687,"1 - 2","success",0.999997530435179
"BEX5","MLres",0.451189800078083,0.176526073999422,0.0105901814707331,320,320,43,363,2.65,"1 - 6","success",0.999997530435179
"ZFP1","MLres",0.400956944746105,0.279700108691146,0.151708016466677,332,332,31,363,2.49096385542169,"1 - 20","success",0.999997530435179
"CEND1","MLres",-0.0521971351912556,0.221438975763366,0.81365156206478,338,338,25,363,1.01183431952663,"1 - 2","success",0.999997530435179
"C6orf58","MLres",-0.0875505569830175,0.174340521057793,0.615539965586304,339,339,24,363,1.48672566371681,"1 - 4","success",0.999997530435179
"DHRS7C","MLres",0.0955231237085963,0.21065976569335,0.650226609023515,336,336,27,363,1.05654761904762,"1 - 4","success",0.999997530435179
"DUSP8","MLres",0.0120571713480795,0.250442249178656,0.961601862720622,254,254,109,363,1.00393700787402,"1 - 2","success",0.999997530435179
"SOCS3","MLres",0.00301111066282996,0.217680829031449,0.988963464977508,328,328,35,363,1.0030487804878,"1 - 2","success",0.999997530435179
"SPEM2","MLres",-0.0015299440488873,0.224428000389711,0.994560797768331,305,305,58,363,1.00327868852459,"1 - 2","success",0.999997530435179
"SLITRK6","MLres",-0.00249861472041273,0.21009172308791,0.990511005937541,342,342,21,363,1.00584795321637,"1 - 2","success",0.999997530435179
"PIWIL3","MLres",0.217981021132029,0.26761292670078,0.415336548924187,179,179,184,363,1.26256983240223,"1 - 7","success",0.999997530435179
"LPAR5","MLres",0.0107430469079971,0.214988107080486,0.960145956938561,333,333,30,363,1.003003003003,"1 - 2","success",0.999997530435179
"XPOT","MLres",0.0533137140913413,0.209524773606817,0.799147427920535,340,340,23,363,1.01470588235294,"1 - 3","success",0.999997530435179
"STING1","MLres",0.00892686222232843,0.209264781915427,0.965973988204543,346,346,17,363,1.0028901734104,"1 - 2","success",0.999997530435179
"PDE4B","MLres",-0.091151605434391,0.203853896731619,0.654772654837656,344,344,19,363,1.07267441860465,"1 - 2","success",0.999997530435179
"TAFA3","MLres",-0.307223021593378,0.200978848942673,0.126355301299637,350,350,13,363,1.07142857142857,"1 - 12","success",0.999997530435179
"C14orf180","MLres",-0.05717373555444,0.220919222878969,0.795790114357075,317,317,46,363,1.05678233438486,"1 - 3","success",0.999997530435179
"SNN","MLres",-0.0083058899702617,0.209956972234302,0.968443947647179,346,346,17,363,1.0028901734104,"1 - 2","success",0.999997530435179
"KCNH7","MLres",-0.158476255081015,0.202935885554035,0.434850813873841,349,349,14,363,1.09169054441261,"1 - 3","success",0.999997530435179
"NELL2","MLres",-0.402917468598937,0.196109999557347,0.0399226524501552,338,338,25,363,1.20118343195266,"1 - 5","success",0.999997530435179
"KRBA2","MLres",0.129527324560603,0.313347216880038,0.679337922549776,212,212,151,363,1.02358490566038,"1 - 2","success",0.999997530435179
"MED12","MLres",0.029256654345342,0.214383359857027,0.89145063434994,316,316,47,363,1.06329113924051,"1 - 3","success",0.999997530435179
"ZNF93","MLres",0.556417352632273,0.262726245537279,0.0341869434236834,301,301,62,363,9.45514950166113,"1 - 36","success",0.999997530435179
"SEPTIN9","MLres",-0.075703693997247,0.226502901119067,0.738207242374576,343,343,20,363,1.4402332361516,"1 - 4","success",0.999997530435179
"PRSS55","MLres",-0.0492781347386268,0.283110355354422,0.86181845775425,160,160,203,363,1.01875,"1 - 2","success",0.999997530435179
"ODF4","MLres",-0.0919707003264767,0.261653170111855,0.725214387541605,184,184,179,363,1.05434782608696,"1 - 2","success",0.999997530435179
"FOXD4L4","MLres",NA,NA,NA,0,7,356,363,NA,NA,"Insufficient nonzero species",NA
"CDCA2","MLres",-0.0723914228197784,0.216798451164456,0.738446596442113,327,327,36,363,1.02752293577982,"1 - 2","success",0.999997530435179
